merchant_id,merchant_name,merchant_category,business_type,city,state,merchant_status,declared_avg_ticket_size,transaction_count,transaction_amount,average_transaction_value,successful_transactions,failed_transactions,pending_transactions,chargeback_count,disputed_amount,high_severity_chargebacks,critical_chargebacks,failed_rate,chargeback_rate,disputed_amount_rate,risk_score,risk_level,repeated_chargeback_flag,high_failed_rate_flag,high_chargeback_rate_flag
MCH8050,Bora-Oommen,Department Store,Individual,Jalandhar,Punjab,Active,587.46,1.0,13620.0,13620.0,1.0,0.0,0.0,1.0,389.54,0.0,0.0,0.0,100.0,2.86,25.0,Medium,False,False,True
MCH4790,Date Plc,Hotel & Lodging,Individual,Amritsar,Punjab,Suspended,199.0,1.0,23879.83,23879.83,1.0,0.0,0.0,1.0,388.39,0.0,0.0,0.0,100.0,1.63,25.0,Medium,False,False,True
MCH1941,Bath-Sunder,Telecom,Sole Proprietor,Jaipur,Rajasthan,Suspended,,1.0,13869.97,13869.97,1.0,0.0,0.0,1.0,385.53,0.0,0.0,0.0,100.0,2.78,25.0,Medium,False,False,True
MCH7922,Dara Llc,Restaurants & Food,Partnership,Mumbai,Maharashtra,Active,1260.96,2.0,37823.16,18911.58,1.0,0.0,0.0,1.0,374.0,0.0,0.0,0.0,50.0,0.99,25.0,Medium,False,False,True
MCH3388,"Ha1Der, Chander And Krishnamurthy",Department Store,Individual,Ludhiana,Punjab,Inactive,447.14,1.0,2013.7,2013.7,1.0,0.0,0.0,1.0,372.66,0.0,0.0,0.0,100.0,18.51,25.0,Medium,False,False,True
MCH5918,Bora-Rege,Apparel & Fashion,Partnership,Pune,Maharashtra,Active,,3.0,60292.6,20097.533333333333,3.0,0.0,0.0,1.0,350.52,0.0,0.0,0.0,33.33,0.58,25.0,Medium,False,False,True
MCH8603,Mane Ltd,Restaurants & Food,Sole Proprietor,Ludhiana,Punjab,Active,258.46,3.0,24609.7,8203.233333333334,3.0,0.0,0.0,1.0,342.0,0.0,0.0,0.0,33.33,1.39,25.0,Medium,False,False,True
MCH3733,Ramakrishnan-Chaudhuri,Hotel & Lodging,Sole Proprietor,Amritsar,Punjab,Active,1213.25,2.0,44938.43,22469.215,2.0,0.0,0.0,1.0,336.21,0.0,0.0,0.0,50.0,0.75,25.0,Medium,False,False,True
MCH2390,Bandi-Sidhu,Retail,Sole Proprietor,Jaipur,Rajasthan,Active,1091.1,1.0,22337.15,22337.15,1.0,0.0,0.0,1.0,300.44,0.0,0.0,0.0,100.0,1.35,25.0,Medium,False,False,True
MCH5705,"Palan, Bhargava And Jaggi",Transportation,Individual,Lucknow,Uttar Pradesh,Active,1360.45,1.0,1698.2,1698.2,1.0,0.0,0.0,1.0,287.37,0.0,0.0,0.0,100.0,16.92,25.0,Medium,False,False,True
MCH9349,"Bhat, Suri And Khalsa",Miscellaneous,Individual,Hyderabad,Telangana,Active,2394.34,2.0,17404.12,8702.06,2.0,0.0,0.0,1.0,276.59,0.0,0.0,0.0,50.0,1.59,25.0,Medium,False,False,True
MCH1070,Pandya Plc,Miscellaneous,Private Limited,Chennai,Tamil Nadu,Active,1259.2,4.0,38695.4,9673.85,4.0,0.0,0.0,1.0,262.38,0.0,0.0,0.0,25.0,0.68,25.0,Medium,False,False,True
MCH8697,Karnik Ltd,Miscellaneous,Sole Proprietor,Hyderabad,Telangana,Active,353.31,3.0,39340.82,13113.606666666667,3.0,0.0,0.0,1.0,255.73,0.0,0.0,0.0,33.33,0.65,25.0,Medium,False,False,True
MCH3071,Misra-Padmanabhan,Restaurants & Food,Sole Proprietor,Ludhiana,Punjab,Active,,1.0,7504.98,7504.98,1.0,0.0,0.0,1.0,253.89,0.0,0.0,0.0,100.0,3.38,25.0,Medium,False,False,True
MCH6278,"Keer, Sha And Sama",Medical,Partnership,Kolkata,West Bengal,Active,8713.68,1.0,4380.29,4380.29,1.0,0.0,0.0,1.0,252.18,0.0,0.0,0.0,100.0,5.76,25.0,Medium,False,False,True
MCH1612,Khare-Jha,Hotel & Lodging,Sole Proprietor,Pune,Maharashtra,Active,3967.18,3.0,27444.89,9148.296666666667,3.0,0.0,0.0,1.0,237.88,0.0,0.0,0.0,33.33,0.87,25.0,Medium,False,False,True
MCH2510,Kakar Group,Grocery,Sole Proprietor,Hyderabad,Telangana,Active,744.85,1.0,15600.32,15600.32,1.0,0.0,0.0,1.0,224.97,0.0,0.0,0.0,100.0,1.44,25.0,Medium,False,False,True
MCH4604,"Som, Kalla And Dada",Apparel & Fashion,Sole Proprietor,Chennai,Tamil Nadu,Active,1478.97,1.0,2253.09,2253.09,1.0,0.0,0.0,1.0,222.95,0.0,0.0,0.0,100.0,9.9,25.0,Medium,False,False,True
MCH6356,"Pandit, Wagle And Kata",Hotel & Lodging,Private Limited,Amritsar,Punjab,Inactive,499.8,2.0,21715.23,10857.615,2.0,0.0,0.0,1.0,216.49,0.0,0.0,0.0,50.0,1.0,25.0,Medium,False,False,True
MCH7162,Ranganathan-Chakraborty,Apparel & Fashion,Private Limited,Pune,Maharashtra,Active,1830.64,1.0,3526.38,3526.38,1.0,0.0,0.0,1.0,193.64,0.0,0.0,0.0,100.0,5.49,25.0,Medium,False,False,True
MCH5785,Vohra Inc,Apparel & Fashion,Partnership,Mumbai,Maharashtra,Active,1694.59,4.0,72599.33,18149.8325,4.0,0.0,0.0,1.0,188.6,0.0,0.0,0.0,25.0,0.26,25.0,Medium,False,False,True
MCH6053,Barad-Sen,Miscellaneous,Individual,Kolkata,West Bengal,Active,2730.09,3.0,40250.24,13416.746666666666,3.0,0.0,0.0,1.0,186.51,0.0,0.0,0.0,33.33,0.46,25.0,Medium,False,False,True
MCH1136,"Bahri, Kanda And Seth",Books & Stationery,Private Limited,Chennai,Tamil Nadu,Active,896.84,2.0,30824.799999999996,15412.399999999998,2.0,0.0,0.0,1.0,185.0,0.0,0.0,0.0,50.0,0.6,25.0,Medium,False,False,True
MCH7866,Bhattacharyya And Sons,Department Store,Partnership,Delhi,Delhi,Active,2522.0,2.0,34717.74,17358.87,2.0,0.0,0.0,1.0,177.16,0.0,0.0,0.0,50.0,0.51,25.0,Medium,False,False,True
MCH9271,"Bera, Contractor And Trivedi",Transportation,Sole Proprietor,Delhi,Delhi,Active,,2.0,28591.53,14295.765,2.0,0.0,0.0,1.0,169.35,0.0,0.0,0.0,50.0,0.59,25.0,Medium,False,False,True
MCH5430,Thakkar And Sons,Apparel & Fashion,Private Limited,Amritsar,Punjab,Inactive,4264.84,2.0,2998.26,1499.13,2.0,0.0,0.0,1.0,141.27,0.0,0.0,0.0,50.0,4.71,25.0,Medium,False,False,True
MCH1838,Manda-Deshpande,Books & Stationery,Partnership,Jalandhar,Punjab,Active,2224.32,3.0,20564.489999999998,6854.829999999999,3.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,33.33,0.59,25.0,Medium,False,False,True
MCH2104,Iyengar Plc,Apparel & Fashion,Private Limited,Lucknow,Uttar Pradesh,Suspended,1344.05,4.0,52405.5,13101.375,4.0,0.0,0.0,1.0,99.96,0.0,0.0,0.0,25.0,0.19,25.0,Medium,False,False,True
MCH1497,Lanka Plc,Medical,Private Limited,Amritsar,Punjab,Active,1817.0,1.0,22032.43,22032.43,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH2451,"Halder, Kannan And Dixit",Hotel & Lodging,Private Limited,Kolkata,West Bengal,Inactive,610.7,3.0,42635.41,14211.803333333335,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.33,0.0,25.0,Medium,False,False,True
MCH3006,Biswas-Ram,Miscellaneous,Individual,Lucknow,Uttar Pradesh,Active,638.0,2.0,22745.05,11372.525,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,Medium,False,False,True
MCH3563,Shan Inc,Pharmacy,Sole Proprietor,Bengaluru,Karnataka,Active,335.55,3.0,53871.5,17957.166666666668,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.33,0.0,25.0,Medium,False,False,True
MCH3725,Balan Inc,Medical,Sole Proprietor,Kolkata,West Bengal,Active,2579.6,1.0,939.01,939.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH3736,Goyal-Thakur,Grocery,Individual,Bengaluru,Karnataka,Active,1865.39,2.0,19870.88,9935.44,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,Medium,False,False,True
MCH3842,"Rao, Rajagopal And Ratti",Transportation,Private Limited,Jaipur,Rajasthan,Active,444.1,2.0,17048.07,8524.035,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,Medium,False,False,True
MCH4086,"Kannan, Varghese And Lalla",Retail,Private Limited,Mumbai,Maharashtra,Active,1459.96,4.0,25979.550000000003,6494.887500000001,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,Medium,False,False,True
MCH4560,Shankar Ltd,Telecom,Individual,Bengaluru,Karnataka,Active,1403.88,1.0,839.58,839.58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH4667,Kapur-Gara,Restaurants & Food,Private Limited,Delhi,Delhi,Active,1043.72,1.0,5119.0,5119.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH4775,"Divan, Buch And Kunda",Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,Inactive,562.44,2.0,23629.73,11814.865,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,Medium,False,False,True
MCH5171,"Pandya, Bawa And Kibe",Transportation,Partnership,Jaipur,Rajasthan,Active,1895.53,3.0,31547.940000000002,10515.980000000001,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.33,0.0,25.0,Medium,False,False,True
MCH5884,Raman And Sons,Transportation,Individual,Chennai,Tamil Nadu,Active,743.19,4.0,58005.770000000004,14501.442500000001,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,Medium,False,False,True
MCH6069,Krish-Joshi,Apparel & Fashion,Private Limited,Amritsar,Punjab,Active,252.19,4.0,64493.42,16123.355,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,Medium,False,False,True
MCH6943,Vyas Group,Apparel & Fashion,Individual,Amritsar,Punjab,Active,,1.0,17932.5,17932.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH7127,"Chhabra, Dayal And Sood",Apparel & Fashion,Individual,Amritsar,Punjab,Active,1738.0,1.0,17568.96,17568.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH7294,"Kuruvilla, Ahluwalia And Gole",Medical,Partnership,Pune,Maharashtra,Active,1573.98,2.0,26103.879999999997,13051.939999999999,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,Medium,False,False,True
MCH7503,Raval Llc,Grocery,Partnership,Delhi,Delhi,Active,1167.54,1.0,7256.06,7256.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH7863,"Lal, Hegde And Hora",Restaurants & Food,Partnership,Lucknow,Uttar Pradesh,Active,673.1,1.0,14421.79,14421.79,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH8467,Gara-Sarkar,Medical,Individual,Pune,Maharashtra,Active,826.0,1.0,3180.55,3180.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,Medium,False,False,True
MCH9801,"Manda, Bansal And Devan",Restaurants & Food,Partnership,Pune,Maharashtra,Suspended,1106.68,2.0,28738.760000000002,14369.380000000001,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,Medium,False,False,True
MCH9022,"Kunda,Dugarandkari",Apparel & Fashion,Individual,Amritsar,Punjab,Active,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9698.38,2.0,0.0,0,0,0,20.0,Low,False,False,False
MCH5482,"Baral, Tak And Rajan",Restaurants & Food,Individual,Kolkata,West Bengal,Inactive,710.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2807.75,1.0,1.0,0,0,0,20.0,Low,False,False,False
MCH2495,"Sibal, Shankar And Malhotra",Apparel & Fashion,Individual,Bengaluru,Karnataka,Active,529.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1786.57,1.0,1.0,0,0,0,20.0,Low,False,False,False
MCH5999,Nori Inc,Miscellaneous,Private Limited,Jalandhar,Punjab,Active,629.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1622.49,1.0,1.0,0,0,0,20.0,Low,False,False,False
MCH9715,Desai Plc,Hotel & Lodging,Partnership,Kolkata,West Bengal,Inactive,547.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1331.0,1.0,1.0,0,0,0,20.0,Low,False,False,False
MCH3259,Bajaj-Mann,Transportation,Individual,Amritsar,Punjab,Active,426.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,841.13,1.0,1.0,0,0,0,20.0,Low,False,False,False
MCH3797,"Dhaliwal, Parekh And Dey",Hotel & Lodging,Partnership,Jalandhar,Punjab,Suspended,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,20.0,Low,False,False,False
MCH5770,Kari Llc,Medical,Private Limited,Hyderabad,Telangana,Active,573.41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7442.889999999999,1.0,0.0,0,0,0,15.0,Low,False,False,False
MCH2566,Oommen Inc,Miscellaneous,Private Limited,Delhi,Delhi,Active,2200.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7200.55,1.0,0.0,0,0,0,15.0,Low,False,False,False
MCH2014,Sundaram And Sons,Miscellaneous,Private Limited,Ludhiana,Punjab,Active,4199.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5843.37,1.0,0.0,0,0,0,15.0,Low,False,False,False
MCH8142,Mane And Sons,Medical,Private Limited,Ludhiana,Punjab,Active,5955.63,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5193.37,1.0,0.0,0,0,0,15.0,Low,False,False,False
MCH2943,Kh0S1A Llc,Restaurants & Food,Private Limited,Mumbai,Maharashtra,Active,2741.64,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2549.5699999999997,0.0,0.0,0,0,0,15.0,Low,True,False,False
MCH2938,"Babu, Lata And Zacharia",Grocery,Private Limited,Pune,Maharashtra,Active,823.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8807.85,0.0,0.0,0,0,0,10.0,Low,False,False,False
MCH2336,Narasimhan Inc,Grocery,Sole Proprietor,Jalandhar,Punjab,Inactive,791.05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7944.01,0.0,0.0,0,0,0,10.0,Low,False,False,False
MCH3739,Murty Ltd,Department Store,Private Limited,Chennai,Tamil Nadu,Active,571.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5973.59,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH7219,Dhawan-Saha,Hotel & Lodging,Individual,Delhi,Delhi,Inactive,2354.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4857.19,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH7075,D’Alia Group,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,Inactive,1262.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4227.03,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH5383,Ray-Dara,Hotel & Lodging,Private Limited,Delhi,Delhi,Active,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3964.0,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH9036,Cherian Llc,Apparel & Fashion,Sole Proprietor,Ludhiana,Punjab,Active,928.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3681.27,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH1154,Saran And Sons,Pharmacy,Private Limited,Pune,Maharashtra,Active,871.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2166.47,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH2212,Parmar Group,Transportation,Private Limited,Jalandhar,Punjab,Active,4432.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1827.19,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH2993,"Dube, Yadav And Konda",Books & Stationery,Individual,Jaipur,Rajasthan,Active,2422.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1817.11,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH9565,"Dhar, Shukla And Chaudhary",Books & Stationery,Individual,Chennai,Tamil Nadu,Active,2205.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1083.4,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH7621,Iyer-Mangal,Grocery,Sole Proprietor,Jalandhar,Punjab,Active,1096.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725.65,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH2755,Chaudhuri And S0Ns,Books & Stationery,Individual,Mumbai,Maharashtra,Active,440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH3819,Butala-Patla,Miscellaneous,Individual,Delhi,Delhi,Active,2466.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,10.0,Low,False,False,False
MCH1001,Anand-Kothari,Grocery,Partnership,Pune,Maharashtra,Active,332.55,4.0,49974.0,12493.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1005,Sagar And Sons,Medical,Partnership,Ludhiana,Punjab,Active,967.53,2.0,14599.21,7299.605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1019,Iyer-Thaker,Apparel & Fashion,Partnership,Kolkata,West Bengal,Active,,3.0,32130.27,10710.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1022,Ramesh-Bhat,Miscellaneous,Private Limited,Hyderabad,Telangana,Active,3026.17,2.0,35774.61,17887.305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1032,Nori-Nigam,Hotel & Lodging,Sole Proprietor,Pune,Maharashtra,Active,652.29,3.0,44604.15,14868.050000000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1034,Devi-Chaudhari,Hotel & Lodging,Private Limited,Delhi,Delhi,Active,243.38,2.0,9679.1,4839.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1039,Lal-Barad,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,Active,3062.03,3.0,29255.440000000002,9751.813333333334,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1044,"Jha, Salvi And Setty",Retail,Partnership,Hyderabad,Telangana,Active,1084.93,3.0,34051.96,11350.653333333334,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,10.0,Low,False,True,False
MCH1047,Rana-Aurora,Telecom,Partnership,Bengaluru,Karnataka,Active,1003.46,2.0,16082.83,8041.415,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1053,"Gera, Grover And Sehgal",Telecom,Individual,Amritsar,Punjab,Active,,4.0,60112.0,15028.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1058,"Vyas,Virkanddatta",Department Store,Partnership,Pune,Maharashtra,Active,1504.39,4.0,53848.59,13462.1475,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1063,"Samra, Sur And Venkataraman",Miscellaneous,Private Limited,Chennai,Tamil Nadu,Active,1297.7,2.0,37797.42,18898.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1064,Nanda Ltd,Restaurants & Food,Individual,Amritsar,Punjab,Active,1182.15,4.0,69917.23,17479.3075,1.0,1.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1081,Mistry Group,Restaurants & Food,Private Limited,Mumbai,Maharashtra,Active,2299.04,3.0,33718.899999999994,11239.633333333331,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1093,"Dubey, Uppal And Bhatt",Restaurants & Food,Private Limited,Pune,Maharashtra,Inactive,4005.67,5.0,97943.56,19588.712,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,Low,False,True,False
MCH1096,Subramanian-Prasad,Apparel & Fashion,Individual,Hyderabad,Telangana,Active,8373.82,4.0,50655.06,12663.765,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1098,"Raval, Yadav And Yogi",Hotel & Lodging,Private Limited,Jaipur,Rajasthan,Active,181.0,1.0,6363.08,6363.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,Low,False,True,False
MCH1100,Swamy Inc,Retail,Partnership,Ludhiana,Punjab,Inactive,2008.22,2.0,24870.09,12435.045,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1118,Chokshiinc,Transportation,Partnership,Jalandhar,Punjab,Active,590.75,3.0,45832.64,15277.546666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1128,Natt-Keer,Miscellaneous,Sole Proprietor,Hyderabad,Telangana,Active,1028.32,2.0,4003.8500000000004,2001.9250000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1134,"Shenoy, Gokhale And Soman",Grocery,Individual,Delhi,Delhi,Active,284.86,2.0,23434.6,11717.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1147,Dayal-Sabharwal,Telecom,Individual,Kolkata,West Bengal,Inactive,939.97,3.0,36303.99,12101.33,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1174,Mander-Kari,Grocery,Partnership,Jalandhar,Punjab,Active,1013.97,2.0,14872.36,7436.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1195,Cherian-Rana,Transportation,Sole Proprietor,Jalandhar,Punjab,Active,364.17,7.0,77885.89,11126.555714285714,5.0,2.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,10.0,Low,False,True,False
MCH1243,"Buch, Atwal And Roy",Medical,Partnership,Ludhiana,Punjab,Active,1323.94,1.0,21792.0,21792.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,Low,False,True,False
MCH1259,"Wagle, Verma And Ramanathan",Medical,Private Limited,Jaipur,Rajasthan,Active,548.2,4.0,37223.08,9305.77,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1277,Bhatnagar-Borah,Restaurants & Food,Individual,Kolkata,West Bengal,Active,3540.87,3.0,50846.16,16948.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1292,Gera-Nayak,Hotel & Lodging,Sole Proprietor,Chennai,Tamil Nadu,Active,267.0,3.0,25780.97,8593.656666666668,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1305,Ghose-Batta,Transportation,Individual,Hyderabad,Telangana,Inactive,380.06,1.0,15333.13,15333.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,Low,False,True,False
MCH1327,Gandhiplc,Apparel & Fashion,Sole Proprietor,Lucknow,Uttar Pradesh,Active,902.09,4.0,54132.119999999995,13533.029999999999,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1389,Munshi-Behl,Grocery,Individual,Pune,Maharashtra,Active,3913.0,2.0,14711.07,7355.535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1422,Merchant And Sons,Pharmacy,Individual,Hyderabad,Telangana,Active,4074.0,3.0,15710.7,5236.900000000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1424,"Goel, Balay And Dua",Hotel & Lodging,Private Limited,Jalandhar,Punjab,Active,5339.46,5.0,62153.240000000005,12430.648000000001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,Low,False,True,False
MCH1446,Sunder-Sathe,Department Store,Sole Proprietor,Chennai,Tamil Nadu,Active,3885.08,4.0,80863.5,20215.875,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1447,Uppal Ltd,Medical,Partnership,Lucknow,Uttar Pradesh,Active,236.04,3.0,29835.84,9945.28,1.0,2.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,10.0,Low,False,True,False
MCH1449,"Chadha, Ramakrishnan And Badami",Hotel & Lodging,Partnership,Hyderabad,Telangana,Suspended,1634.83,3.0,29194.29,9731.43,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1478,Sah0Ta Llc,Pharmacy,Individual,Jaipur,Rajasthan,Inactive,2037.0,5.0,58563.22,11712.644,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,Low,False,True,False
MCH1488,"Chada, Gopal And Rajagopal",Telecom,Sole Proprietor,Jaipur,Rajasthan,Active,1905.0,3.0,52743.5,17581.166666666668,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,10.0,Low,False,True,False
MCH1493,"Kar, Nath And Koshy",Books & Stationery,Individual,Bengaluru,Karnataka,Active,,4.0,77540.66,19385.165,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1498,Deo-Mand,Miscellaneous,Sole Proprietor,Chennai,Tamil Nadu,Active,1460.33,4.0,57442.9,14360.725,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,Low,False,True,False
MCH1532,Sarna-Kota,Miscellaneous,Private Limited,Delhi,Delhi,Active,4843.68,2.0,13019.75,6509.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
MCH1534,"Merchant, Sarna And Korpal",Pharmacy,Private Limited,Hyderabad,Telangana,Inactive,3752.5,2.0,12633.26,6316.63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,Low,False,True,False
