complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,customer_match_status,merchant_match_status,transaction_match_status,transaction_user_id,transaction_merchant_id,user_consistency_status,merchant_consistency_status
CBK0000407,TXN00008429,USR90727,MCH2989,2026-01-13 11:06:46,2026-01-15 00:00:00,1512.54,Customer Dispute,user claims account was compromised before transaction.,In Progress,2026-01-18 00:00:00,Medium,App,Unmatched,Unmatched,Matched,USR13611,MCH7564,Mismatch,Mismatch
CBK0000386,TXN00017080,USR66286,MCH2441,2026-02-03 00:00:00,2026-03-03 00:00:00,687.73,Duplicate Debit,merchant service was not delivered after payment.,Rejected,,Low,Chatbot,Unmatched,Matched,Matched,USR31585,MCH9306,Mismatch,Mismatch
CBK0002369,TXN00000843,USR72135,MCH4517,2026-01-03 00:00:00,2026-02-03 02:12:47,947.54,Account Compromised,suspicious high-value payment disputed by customer.,Rejected,2026-03-17 02:12:00,Low,Call Center,Unmatched,Matched,Matched,USR29672,MCH9861,Mismatch,Mismatch
CBK0001194,TXN00010450,USR85606,MCH3304,2026-01-20 13:36:47,2026-01-20 19:36:47,1024.0,Account Compromised,suspicious high-value payment disputed by cust.,Pending Bank,2026-01-30 00:00:00,Medium,IVR,Matched,Unmatched,Matched,USR39334,MCH8181,Mismatch,Mismatch
CBK0000299,TXN00010454,USR21651,MCH1397,2026-03-15 00:00:00,2026-03-18 13:17:09,2554.86,Account Compromised,merchant service was not delivered after payment.,In Progress,,Low,Branch,Matched,Matched,Matched,USR88654,MCH1476,Mismatch,Mismatch
CBK0000125,TXN00006063,USR72570,MCH3943,2026-02-14 00:00:00,2026-02-15 11:35:00,2157.0,Account Compromised,user claims account was compromised before transaction.,In Progress,2026-02-18 00:00:00,High,IVR,Unmatched,Unmatched,Matched,USR41854,MCH8405,Mismatch,Mismatch
CBK0000754,TXN00001826,USR35882,MCH3115,2026-02-28 00:00:00,2026-03-10 00:00:00,895.55,Customer Dispute,user claims account was compromised before transaction. urgent,Pending Bank,,Medium,Chatbot,Unmatched,Unmatched,Matched,USR64044,MCH3082,Mismatch,Mismatch
CBK0001655,TXN00016496,USR31906,MCH4225,2026-01-29 00:00:00,2026-02-06 00:00:00,5996.21,Customer Dispute,customer complaint text unclear due to poor call center notes.,Resolved,2026-02-13 00:00:00,Critical,IVR,Unmatched,Matched,Matched,USR32936,MCH4123,Mismatch,Mismatch
CBK0002024,TXN00016207,USR91246,MCH7726,2026-02-01 00:00:00,2026-01-04 00:00:00,628.32,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Closed,2026-01-24 07:10:00,Medium,Email,Unmatched,Matched,Matched,USR45865,MCH8027,Mismatch,Mismatch
CBK0001470,TXN00030234,USR24750,MCH6880,2026-03-24 00:00:00,,1915.5,Fraud,customer complaint text unclear due to poor call center notes.,Closed,2026-04-17 00:00:00,Medium,Branch,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001499,TXN00016211,USR84128,MCH7738,2026-02-03 00:00:00,2026-03-03 00:00:00,6191.97,Duplicate Debit,payment made to unknown merchant as per customer statement.,Rejected,2026-03-07 00:00:00,High,Chatbot,Unmatched,Unmatched,Matched,USR15975,MCH2684,Mismatch,Mismatch
CBK0002580,TXN00004925,USR73573,MCH6810,,,9977.75,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,Rejected,2026-03-25 00:00:00,Medium,App,Matched,Unmatched,Matched,USR73688,MCH1113,Mismatch,Mismatch
CBK0001399,TXN00015053,USR20076,MCH5050,2026-02-05 05:08:00,,3746.75,Duplicate Debit,merchant service was not delivered after payment.,Resolved,2026-03-13 05:08:00,Medium,Email,Unmatched,Matched,Matched,USR74506,MCH1071,Mismatch,Mismatch
CBK0002120,TXN00008067,USR62703,MCH7593,2026-01-17 00:08:00,2026-01-27 01:08:22,14279.05,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,In Progress,,Critical,Chatbot,Unmatched,Unmatched,Matched,USR87526,MCH8652,Mismatch,Mismatch
CBK0000349,TXN00015766,USR88643,MCH2541,2026-12-02 00:00:00,2026-02-18 02:44:00,2585.25,Unauthorized Transaction,suspicious high-value payment disputed by customer.,Rejected,2026-02-25 02:44:00,High,IVR,Unmatched,Unmatched,Matched,USR35469,MCH8466,Mismatch,Mismatch
CBK0000160,TXN00015230,USR38364,MCH5454,2026-08-02 23:09:47,2026-02-14 02:09:47,2419.56,Customer Dispute,merchant service was not delivered after payment.,Pending Bank,,High,Call Center,Unmatched,Unmatched,Matched,USR92197,MCH6084,Mismatch,Mismatch
CBK0001199,TXN00005512,USR76915,MCH3815,2026-03-07 00:00:00,2026-03-12 00:00:00,2981.85,Duplicate Debit,suspicious high-value payment disputed by customer.,In Progress,2026-04-01 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR61031,MCH3935,Mismatch,Mismatch
CBK0001976,TXN00004835,USR37357,MCH5772,2026-02-23 04:26:51,2026-02-20 00:00:00,11573.0,Account Compromised,user reports money deducted but merchant denies receiving payment.,In Progress,2026-03-13 04:26:00,Medium,IVR,Unmatched,Unmatched,Matched,USR19463,MCH7815,Mismatch,Mismatch
CBK0001819,TXN00014412,USR27393,MCH9291,2026-01-16 22:17:46,2026-01-24 00:00:00,,Incorrect Amount,suspicious high-value payment disputed by customer.,Rejected,,Medium,IVR,Unmatched,Matched,Matched,USR47396,MCH1374,Mismatch,Mismatch
CBK0001463,TXN00018916,USR92463,MCH4008,2026-03-25 00:00:00,,1889.0,Incorrect Amount,user reports money deducted but merchant denies receiving payment. na,Pending Bank,2026-04-13 00:00:00,Medium,IVR,Matched,Matched,Matched,USR75997,MCH9791,Mismatch,Mismatch
CBK0002435,TXN00015767,USR33671,MCH2699,2026-03-01 00:00:00,2026-02-24 01:38:00,1904.98,Merchant Not Delivered,merchant service was not delivered after payment.,Rejected,2026-03-19 01:38:00,Medium,Chatbot,Matched,Unmatched,Matched,USR16785,MCH1849,Mismatch,Mismatch
CBK0001554,TXN00012362,USR87967,MCH3177,2026-01-02 00:00:00,2026-08-02 02:49:19,1105.15,Account Compromised,merchant service was not delivered after payment.,Resolved,2026-02-23 00:00:00,Low,Email,Matched,Matched,Matched,USR78508,MCH7039,Mismatch,Mismatch
CBK0002443,TXN00017471,USR44213,MCH3992,2026-01-02 00:00:00,2026-04-02 00:00:00,918.63,Unauthorized Transaction,user claims account was compromised before transaction.,Rejected,2026-02-20 00:00:00,High,Email,Unmatched,Unmatched,Matched,USR72274,MCH1248,Mismatch,Mismatch
CBK0000204,TXN00014673,USR21209,MCH8154,2026-01-24 00:00:00,2026-01-26 01:45:00,749.06,Customer Dispute,customer says amount was debited twice.,Closed,2026-02-10 01:45:00,Medium,Call Center,Unmatched,Matched,Matched,USR13860,MCH4029,Mismatch,Mismatch
CBK0002056,TXN00003732,USR18442,MCH1606,2026-03-03 00:00:00,2026-04-03 00:00:00,5678.98,Unauthorized Transaction,customer says transaction was not authorized.,Resolved,,Critical,IVR,Unmatched,Unmatched,Matched,USR82174,MCH7131,Mismatch,Mismatch
CBK0002192,TXN00002316,USR77746,MCH1674,2026-01-12 04:00:55,2026-01-14 00:00:00,20754.36,Fraud,customer says amount was debited twice.,In Progress,,High,IVR,Unmatched,Matched,Matched,USR94513,MCH6471,Mismatch,Mismatch
CBK0002590,TXN00001121,USR43833,MCH4575,2026-03-23 00:00:00,,993.0,Merchant Not Delivered,user says upi pin was not entered by them.,Closed,2026-04-20 10:56:00,Medium,Email,Matched,Unmatched,Matched,USR71384,MCH3410,Mismatch,Mismatch
CBK0001086,TXN00019525,USR21162,MCH3992,2026-01-12 00:00:00,2026-01-14 08:32:01,5874.15,Customer Dispute,customer complaint text unclear due to poor call center notes.,In Progress,2026-01-22 00:00:00,Low,Call Center,Unmatched,Unmatched,Matched,USR29699,MCH8815,Mismatch,Mismatch
CBK0002137,TXN00008657,USR34250,MCH6955,2026-02-23 00:00:00,2026-03-03 03:32:50,4252.24,Fraud,suspicious high-value payment disputed by customer. urgent,Open,2026-03-28 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR64264,MCH2004,Mismatch,Mismatch
CBK0002492,TXN00001518,USR20737,MCH5541,2026-03-16 00:00:00,2026-03-18 00:00:00,9039.58,Customer Dispute,complaint received after multiple failed attempts. urgent,In Progress,2026-03-21 00:00:00,High,Email,Unmatched,Matched,Matched,USR57534,MCH6458,Mismatch,Mismatch
CBK0001965,TXN00008205,USR62398,MCH6714,2026-12-02 00:00:00,2026-12-02 00:00:00,1147.39,Account Compromised,customer says amount was debited twice. pls check asap,Resolved,2026-01-03 22:26:43,High,Chatbot,Unmatched,Unmatched,Matched,USR73714,MCH6155,Mismatch,Mismatch
CBK0001409,TXN00014019,USR20076,MCH4751,2026-01-14 00:00:00,2026-01-16 00:00:00,2386.95,Service Failed,user reports money deducted but merchant denies receiving payment.,In Progress,2026-01-29 00:00:00,Medium,Chatbot,Unmatched,Unmatched,Matched,USR51679,MCH6445,Mismatch,Mismatch
CBK0000738,TXN00018812,USR98980,MCH2757,2026-05-01 00:00:00,2026-01-16 00:00:00,15054.0,Fraud,user says upi pin was not entered by them.,Pending Bank,2026-02-14 00:00:00,High,Call Center,Unmatched,Matched,Matched,USR23953,MCH1690,Mismatch,Mismatch
CBK0000293,TXN00016470,USR50092,MCH1879,2026-01-19 00:00:00,2026-01-25 15:05:00,1947.05,Customer Dispute,suspicious high-value payment disputed by customer.,Pending Bank,2026-02-13 00:00:00,High,IVR,Unmatched,Matched,Matched,USR88578,MCH5308,Mismatch,Mismatch
CBK0001585,TXN00082330,USR14591,MCH3928,2026-03-31 00:00:00,2026-04-01 21:31:00,2452.3,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Pending Bank,2026-04-21 00:00:00,Critical,IVR,Matched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0000019,TXN00008321,USR27583,MCH4590,2026-02-22 00:00:00,2026-02-25 00:00:00,699.14,Duplicate Debit,user says upi pin was not entered by them.,In Progress,2026-02-27 00:00:00,High,Chatbot,Matched,Unmatched,Matched,USR85115,MCH7982,Mismatch,Mismatch
CBK0001180,TXN00012133,USR84844,MCH6202,2026-02-01 07:09:49,2026-06-02 00:00:00,7361.16,Customer Dispute,customer says transaction was not authorized.,Pending Bank,2026-02-27 00:00:00,Medium,Chatbot,Matched,Unmatched,Matched,USR47683,MCH3858,Mismatch,Mismatch
CBK0000324,TXN00014492,USR34540,MCH4590,2026-01-02 00:00:00,2026-02-02 13:49:55,,Fraud,user says upi pin was not entered by them.,Resolved,2026-02-25 00:00:00,High,Chatbot,Unmatched,Unmatched,Matched,USR65475,MCH2600,Mismatch,Mismatch
CBK0001005,TXN00006695,USR65902,MCH5655,2026-02-19 11:11:00,2026-02-22 00:00:00,1671.67,Account Compromised,merchant service was not delivered after payment.,Pending Bank,,Medium,App,Matched,Unmatched,Matched,USR17266,MCH7261,Mismatch,Mismatch
CBK0001149,TXN00013355,USR52988,MCH1182,2026-03-27 10:20:15,2026-03-23 10:20:15,6746.58,Customer Dispute,user says upi pin was not entered by them.,Resolved,2026-04-20 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR94874,MCH5417,Mismatch,Mismatch
CBK0002743,TXN00053543,USR85742,MCH4473,2026-01-25 01:22:37,2026-01-25 00:00:00,299.18,Merchant Not Delivered,user says upi pin was not entered by them.,Rejected,2026-02-23 00:00:00,Low,Email,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002526,TXN00014583,USR53424,MCH7006,2026-03-20 19:24:00,2026-03-24 00:00:00,6768.55,Incorrect Amount,customer says amount was debited twice.,In Progress,2026-08-04 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR28829,MCH9627,Mismatch,Mismatch
CBK0000792,TXN00017591,USR59752,MCH2176,2026-02-07 00:00:00,2026-09-02 00:00:00,6180.12,Customer Dispute,customer says amount was debited twice.,Closed,2026-02-26 17:50:00,Medium,Email,Unmatched,Unmatched,Matched,USR11168,MCH5261,Mismatch,Mismatch
CBK0000971,TXN00019356,USR80212,MCH2335,2026-01-07 00:00:00,2026-01-10 06:07:00,6782.66,Unauthorized Transaction,merchant service was not delivered after payment.,Closed,2026-02-04 00:00:00,High,IVR,Unmatched,Matched,Matched,USR27788,MCH5280,Mismatch,Mismatch
CBK0002752,TXN00009074,USR58639,MCH4181,2026-01-05 07:07:09,2026-05-01 00:00:00,611.73,Account Compromised,complaint received after multiple failed attempts.,Open,,Medium,Branch,Unmatched,Unmatched,Matched,USR47427,MCH3215,Mismatch,Mismatch
CBK0002406,TXN00019470,USR71704,MCH3759,2026-02-03 00:00:00,2026-04-03 00:00:00,3505.15,Merchant Not Delivered,merchant service was not delivered after payment. urgent,Closed,,Low,Branch,Unmatched,Unmatched,Matched,USR26257,MCH8951,Mismatch,Mismatch
CBK0000896,TXN00014731,USR29803,MCH7761,2026-03-25 00:00:00,2026-03-29 04:53:24,4988.8,Merchant Not Delivered,suspicious high-value payment disputed by cust.,Rejected,2026-04-13 00:00:00,Medium,App,Unmatched,Unmatched,Matched,USR94935,MCH8895,Mismatch,Mismatch
CBK0000874,TXN00008435,USR43450,MCH8870,2026-03-02 00:00:00,2026-06-02 00:00:00,2126.63,Customer Dispute,user reports money deducted but merchant denies receiving payment.,Resolved,2026-03-03 00:00:00,Medium,Email,Unmatched,Matched,Matched,USR20922,MCH8094,Mismatch,Mismatch
CBK0002644,TXN00006588,USR72024,MCH7102,2026-03-27 00:00:00,,1971.85,Customer Dispute,complaint received after multiple failed attempts.,Rejected,2026-04-20 00:00:00,Critical,Chatbot,Matched,Unmatched,Matched,USR92278,MCH6421,Mismatch,Mismatch
CBK0000057,TXN00005197,USR33934,MCH6452,,,5740.0,Account Compromised,customer says transaction was not authorized.,Pending Bank,2026-08-02 00:00:00,Medium,Email,Matched,Unmatched,Matched,USR44228,MCH6091,Mismatch,Mismatch
CBK0002367,TXN00000803,USR40928,MCH2574,2026-02-10 00:00:00,2026-02-11 17:54:00,1719.0,Customer Dispute,suspicious high-value payment disputed by customer.,Pending Bank,2026-02-17 17:54:00,Medium,Call Center,Matched,Matched,Matched,USR13670,MCH2335,Mismatch,Mismatch
CBK0001703,TXN00014396,USR62221,MCH7833,2026-03-30 00:00:00,2026-04-14 00:00:00,1107.61,Unauthorized Transaction,merchant service was not delivered after payment.,Closed,,High,App,Unmatched,Matched,Matched,USR55720,MCH3630,Mismatch,Mismatch
CBK0001314,TXN00015397,USR25021,MCH8657,2026-10-02 00:00:00,2026-02-17 00:00:00,7499.76,Merchant Not Delivered,customer says transaction was not authorized.,Rejected,,Low,IVR,Matched,Unmatched,Matched,USR58187,MCH2275,Mismatch,Mismatch
CBK0001319,,USR87558,MCH8935,2026-03-28 00:00:00,2026-04-13 00:00:00,1537.87,Customer Dispute,user says upi pin was not entered by them.,Closed,2026-05-12 00:00:00,Medium,Call Center,Unmatched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0002004,TXN00016498,USR71282,MCH5954,2026-01-02 14:58:00,2026-01-03 00:00:00,3489.66,Fraud,customer complaint text unclear due to poor call center notes.,Rejected,,High,Chatbot,Matched,Matched,Matched,USR30319,MCH6903,Mismatch,Mismatch
CBK0000030,TXN00002461,USR44431,MCH2413,2026-01-18 06:52:30,2026-01-20 00:00:00,,Unauthorized Transaction,customer says transaction was not authorized.,Resolved,2026-05-02 16:52:30,Low,Branch,Unmatched,Unmatched,Matched,USR54383,MCH5193,Mismatch,Mismatch
CBK0001890,,USR70787,MCH9165,2026-01-19 00:00:00,2026-01-25 00:00:00,594.52,Account Compromised,complaint received after multiple failed attempts.,Closed,2026-02-24 00:00:00,Medium,IVR,Unmatched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0001601,TXN00014556,USR51157,MCH7360,2026-02-14 20:36:49,2026-02-17 17:36:49,13308.54,Fraud,customer says amount was debited twice.,Pending Bank,,Medium,Chatbot,Matched,Matched,Matched,USR81688,MCH2222,Mismatch,Mismatch
CBK0002519,TXN00002544,USR91069,MCH4788,2026-02-23 04:34:00,2026-02-23 00:00:00,3839.34,Service Failed,user reports money deducted but merchant denies receiving payment.,Resolved,,Low,IVR,Matched,Matched,Matched,USR95118,MCH6207,Mismatch,Mismatch
CBK0002316,TXN00018781,USR80429,MCH4070,2026-03-14 00:00:00,2026-03-15 00:00:00,428.55,Fraud,user reports money deducted but merchant denies receiving payment.,Resolved,2026-03-21 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR35241,MCH9260,Mismatch,Mismatch
CBK0000050,TXN00004935,USR75712,MCH2076,2026-01-31 00:00:00,2026-02-01 17:11:00,18552.59,Customer Dispute,suspicious high-value payment disputed by customer.,Resolved,2026-03-03 00:00:00,Low,Call Center,Unmatched,Matched,Matched,USR78423,MCH1975,Mismatch,Mismatch
CBK0002086,TXN00004716,USR14045,MCH9271,2026-01-25 14:59:00,2026-01-30 21:59:00,169.35,Duplicate Debit,customer says amount was debited twice. na,Rejected,2026-02-06 21:59:00,Medium,Call Center,Unmatched,Matched,Matched,USR51721,MCH4830,Mismatch,Mismatch
CBK0002244,,USR64363,MCH2948,2026-03-01 00:00:00,2026-04-01 00:00:00,4378.8,Duplicate Debit,user reports money deducted but merchant denies receiving payment.,Rejected,,Medium,Call Center,Matched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0000467,TXN00009035,USR66080,MCH9242,2026-02-20 19:44:28,2026-02-21 09:44:28,1224.57,Fraud,customer says amount was debited twice.,Resolved,,Low,Branch,Matched,Matched,Matched,USR63171,MCH3765,Mismatch,Mismatch
CBK0002168,TXN00002821,USR83150,MCH5655,2026-02-10 00:00:00,2026-11-02 00:00:00,4707.47,Unauthorized Transaction,customer says amount was debited twice.,Resolved,,Low,IVR,Unmatched,Unmatched,Matched,USR84098,MCH3096,Mismatch,Mismatch
CBK0000988,TXN00007940,USR74004,MCH2383,2026-03-14 00:00:00,2026-03-22 11:13:00,1608.0,Account Compromised,user claims account was compromised before transaction. na,Closed,,High,Chatbot,Matched,Matched,Matched,USR41230,MCH5335,Mismatch,Mismatch
CBK0001035,TXN00012639,USR38128,MCH9737,2026-01-19 00:00:00,2026-01-20 00:00:00,3681.26,Incorrect Amount,payment made to unknown merchant as per customer statement.,In Progress,2026-02-13 00:00:00,High,Call Center,Matched,Unmatched,Matched,USR95360,MCH8165,Mismatch,Mismatch
CBK0002784,TXN00003041,USR21253,MCH2118,2026-01-18 17:10:46,2026-02-02 17:10:46,4136.0,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,Resolved,,Medium,Email,Unmatched,Matched,Matched,USR14719,MCH8840,Mismatch,Mismatch
CBK0001119,TXN00013564,USR13165,MCH8547,2026-04-01 00:00:00,2026-01-04 19:22:27,4295.67,Merchant Not Delivered,complaint received after multiple failed attempts. na,In Progress,2026-01-24 00:00:00,Medium,Call Center,Matched,Unmatched,Matched,USR12526,MCH8561,Mismatch,Mismatch
CBK0002692,TXN00011494,USR52887,MCH1757,2026-01-25 00:00:00,2026-05-02 07:06:20,1084.65,Account Compromised,payment made to unknown merchant as per customer statement.,Rejected,2026-01-03 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR23004,MCH2631,Mismatch,Mismatch
CBK0001902,TXN00008905,USR53056,MCH5119,,,1362.36,Incorrect Amount,user claims account was compromised before transaction.,Pending Bank,,Critical,IVR,Matched,Matched,Matched,USR61364,MCH6546,Mismatch,Mismatch
CBK0002606,TXN00018342,USR69706,MCH8779,2026-03-23 00:00:00,2026-03-25 00:00:00,2231.66,Fraud,payment made to unknown merchant as per customer statement.,In Progress,2026-04-04 00:00:00,Critical,IVR,Matched,Matched,Matched,USR82479,MCH4795,Mismatch,Mismatch
CBK0001896,TXN00005799,USR97580,MCH8791,2026-06-01 10:14:34,2026-12-01 00:00:00,674.67,Incorrect Amount,customer complaint text unclear due to poor call center notes.,Closed,2026-01-14 01:14:34,Critical,Chatbot,Matched,Unmatched,Matched,USR63408,MCH8656,Mismatch,Mismatch
CBK0002555,TXN00003972,USR76553,MCH1320,,2026-01-18 07:02:56,4309.44,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,Open,,Low,Email,Matched,Matched,Matched,USR11146,MCH9075,Mismatch,Mismatch
CBK0002064,,USR68861,MCH3516,2026-03-29 00:00:00,2026-04-14 00:00:00,1531.2,Customer Dispute,customer says transaction was not authorized.,Pending Bank,2026-07-05 00:00:00,Low,Chatbot,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002521,TXN00013602,USR98636,MCH1574,,2026-03-15 00:00:00,2090.68,Fraud,merchant service was not delivered after payment.,In Progress,,Critical,Chatbot,Unmatched,Unmatched,Matched,USR64301,MCH2230,Mismatch,Mismatch
CBK0000615,TXN00002775,USR83032,MCH3402,2026-01-07 00:00:00,2026-01-18 06:04:00,1908.8,Fraud,customer says amount was debited twice.,Open,2026-02-16 06:04:00,High,Email,Unmatched,Matched,Matched,USR46394,MCH7355,Mismatch,Mismatch
CBK0002405,TXN00017196,USR45251,MCH2538,2026-03-06 00:00:00,2026-07-03 02:28:07,9937.63,Fraud,complaint received after multiple failed attempts.,In Progress,2026-09-03 02:28:07,Medium,Chatbot,Unmatched,Unmatched,Matched,USR28129,MCH1556,Mismatch,Mismatch
