cluster_id,user_count,merchant_count,network_edge_count,transaction_count,transaction_amount,failed_transaction_count,failed_rate,chargeback_count,disputed_amount,chargeback_rate,high_risk_edges,risk_score,risk_level
1495,14,5,18,17.0,210670.43,4.0,23.52941176470588,1.0,1709.84,5.88235294117647,0,50.0,High
1496,2,1,2,2.0,18235.0,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1497,6,2,7,7.0,100750.24,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1498,1,1,1,1.0,21840.15,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1499,5,2,6,6.0,88022.98999999999,3.0,50.0,0.0,0.0,0.0,0,20.0,Low
1500,7,2,8,6.0,106945.39,0.0,0.0,2.0,3504.85,33.33333333333333,0,40.0,Medium
1501,3,1,3,3.0,33841.75,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1502,14,5,18,16.0,160418.29,3.0,18.75,2.0,5948.05,12.5,0,45.0,Medium
1503,2,1,2,2.0,20046.08,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1504,2,1,2,2.0,36470.71,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1505,7,2,8,8.0,86885.47,1.0,12.5,0.0,0.0,0.0,0,10.0,Low
1506,4,1,4,4.0,45863.23,2.0,50.0,0.0,0.0,0.0,0,10.0,Low
1507,5,1,5,3.0,44945.91,0.0,0.0,2.0,12128.71,66.66666666666666,0,40.0,Medium
1508,1,1,1,1.0,9531.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1509,3,2,4,4.0,65983.06,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1510,1,1,1,1.0,1336.29,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1511,3,1,3,3.0,44548.990000000005,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1512,4,2,5,3.0,30436.19,0.0,0.0,2.0,4022.56,66.66666666666666,0,30.0,Medium
1513,4,1,4,3.0,21676.21,0.0,0.0,1.0,2374.29,33.33333333333333,0,25.0,Medium
1514,2,1,2,2.0,38094.619999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1515,6,2,7,7.0,84680.48999999999,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1516,3,1,3,3.0,46422.66,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1517,2,1,2,2.0,16570.72,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1518,2,1,2,1.0,4074.89,0.0,0.0,1.0,1026.98,100.0,0,25.0,Medium
1519,5,2,6,6.0,65403.11,3.0,50.0,0.0,0.0,0.0,0,20.0,Low
1520,9,3,11,11.0,101840.51,4.0,36.36363636363637,0.0,0.0,0.0,0,25.0,Medium
1521,3,1,3,2.0,37740.69,0.0,0.0,1.0,0.0,50.0,0,25.0,Medium
1522,7,2,8,7.0,81892.0,2.0,28.57142857142857,1.0,1422.0,14.285714285714285,0,45.0,Medium
1523,3,1,3,3.0,8741.51,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1524,9,3,11,10.0,139540.0,1.0,10.0,1.0,5179.58,10.0,0,40.0,Medium
1525,2,1,2,1.0,23235.11,0.0,0.0,1.0,2769.32,100.0,0,25.0,Medium
1526,2,1,2,2.0,11069.17,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1527,2,2,3,3.0,50005.83,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1528,1,1,1,1.0,24596.14,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1529,4,1,4,4.0,45770.63,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1530,13,5,17,15.0,150436.30000000002,2.0,13.333333333333334,2.0,2453.68,13.333333333333334,0,45.0,Medium
1531,3,1,3,3.0,23666.32,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1532,9,4,12,9.0,131224.76,0.0,0.0,3.0,12460.140000000001,33.33333333333333,0,50.0,High
1533,6,2,7,7.0,97249.95999999999,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1534,2,1,2,2.0,21781.54,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1535,3,1,3,3.0,36789.770000000004,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1536,1,1,1,1.0,12608.28,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1537,2,1,2,2.0,18751.91,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1538,3,1,3,3.0,20371.65,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1539,6,2,7,6.0,66519.16,1.0,16.666666666666664,1.0,2135.97,16.666666666666664,0,35.0,Medium
1540,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5.0,Low
1541,4,2,5,5.0,73852.2,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1542,2,1,2,2.0,31001.789999999997,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1543,5,1,5,4.0,54455.74,0.0,0.0,1.0,2087.83,25.0,0,35.0,Medium
1544,2,1,2,2.0,32336.649999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1545,4,1,4,4.0,49005.53,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1546,4,2,5,5.0,72741.56,3.0,60.0,0.0,0.0,0.0,0,10.0,Low
1547,2,1,2,2.0,24772.83,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1548,2,1,2,2.0,38616.270000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1549,1,1,1,1.0,20100.92,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1550,2,1,2,2.0,25650.98,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1551,8,2,9,9.0,90848.49,2.0,22.22222222222222,0.0,0.0,0.0,0,20.0,Low
1552,4,1,4,4.0,44634.65,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1553,2,1,2,2.0,34088.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1554,5,1,5,4.0,44763.46,0.0,0.0,1.0,3275.35,25.0,0,35.0,Medium
1555,10,4,13,13.0,153520.81,2.0,15.384615384615385,0.0,0.0,0.0,0,15.0,Low
1556,5,1,5,5.0,45341.7,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1557,2,1,2,2.0,6490.74,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1558,2,1,2,2.0,22132.739999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1559,5,2,6,5.0,43967.72,0.0,0.0,1.0,573.0,20.0,0,35.0,Medium
1560,3,1,3,3.0,36448.15,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1561,5,1,5,4.0,58005.770000000004,0.0,0.0,1.0,0.0,25.0,0,35.0,Medium
1562,4,1,4,4.0,61714.909999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1563,4,1,4,4.0,39948.86,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1564,3,1,3,2.0,20128.0,0.0,0.0,1.0,1089.6,50.0,0,25.0,Medium
1565,7,3,9,9.0,119140.51999999999,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
1566,6,2,7,7.0,94459.2,1.0,14.285714285714285,0.0,0.0,0.0,0,10.0,Low
1567,1,1,1,1.0,17238.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1568,3,1,3,3.0,33096.71,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1569,9,4,12,9.0,140572.7,1.0,11.11111111111111,3.0,7676.45,33.33333333333333,0,50.0,High
1570,2,1,2,2.0,29432.519999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1571,2,2,3,3.0,39512.07,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1572,1,1,1,1.0,2471.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1573,7,3,9,8.0,85307.97,1.0,12.5,1.0,3940.26,12.5,0,40.0,Medium
1574,6,3,8,7.0,105222.05,1.0,14.285714285714285,1.0,1898.31,14.285714285714285,0,40.0,Medium
1575,4,1,4,4.0,18813.09,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1576,4,1,4,3.0,43296.66,0.0,0.0,1.0,470.39,33.33333333333333,0,25.0,Medium
1577,2,1,2,2.0,26290.02,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1578,3,1,3,3.0,56657.09,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1579,4,1,4,4.0,69352.18,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1580,3,1,3,3.0,29537.579999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1581,2,1,2,1.0,23869.29,0.0,0.0,1.0,3099.92,100.0,0,25.0,Medium
1582,2,1,2,2.0,17330.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1583,1,1,1,1.0,19022.02,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1584,2,1,2,2.0,26919.95,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1585,4,1,4,4.0,72767.06999999999,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1586,5,2,6,5.0,63603.58,1.0,20.0,1.0,4341.0,20.0,0,45.0,Medium
1587,5,1,5,4.0,34282.37,1.0,25.0,1.0,0.0,25.0,0,45.0,Medium
1588,3,1,3,3.0,41585.41,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1589,2,1,2,2.0,32196.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1590,4,2,5,5.0,75752.41,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1591,2,1,2,2.0,20807.77,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1592,2,1,2,2.0,27077.57,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1593,3,1,3,2.0,31955.0,0.0,0.0,1.0,596.6,50.0,0,25.0,Medium
1594,4,2,5,5.0,90175.79,1.0,20.0,0.0,0.0,0.0,0,10.0,Low
1595,4,1,4,4.0,45835.86,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1596,4,1,4,3.0,45124.49,1.0,33.33333333333333,1.0,841.93,33.33333333333333,0,35.0,Medium
1597,1,1,1,0.0,0.0,0.0,0.0,1.0,2658.78,0.0,0,5.0,Low
1598,2,1,2,2.0,33720.29,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1599,1,1,1,1.0,21516.51,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1600,4,1,4,4.0,65816.19,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1601,5,2,6,5.0,75852.59,0.0,0.0,1.0,0.0,20.0,0,35.0,Medium
1602,4,2,5,5.0,42585.9,1.0,20.0,0.0,0.0,0.0,0,10.0,Low
1603,3,1,3,2.0,16284.28,0.0,0.0,1.0,3382.78,50.0,0,25.0,Medium
1604,3,1,3,3.0,36167.479999999996,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1605,2,1,2,2.0,17311.87,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1606,2,1,2,2.0,20633.35,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1607,6,2,7,7.0,86466.74,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1608,7,4,10,10.0,127715.6,2.0,20.0,0.0,0.0,0.0,0,25.0,Medium
1609,6,2,7,7.0,108152.8,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1610,2,1,2,2.0,27145.31,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1611,4,2,5,5.0,90041.25,1.0,20.0,0.0,0.0,0.0,0,10.0,Low
1612,5,1,5,4.0,64311.11,0.0,0.0,1.0,2801.1,25.0,0,35.0,Medium
1613,12,4,15,15.0,199966.07,2.0,13.333333333333334,0.0,0.0,0.0,0,15.0,Low
1614,1,1,1,1.0,18734.77,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1615,2,1,2,1.0,4756.47,0.0,0.0,1.0,7433.73,100.0,0,25.0,Medium
1616,2,1,2,1.0,3257.57,0.0,0.0,1.0,26923.0,100.0,1,40.0,Medium
1617,4,1,4,4.0,33600.47,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1618,3,1,3,3.0,50346.03999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1619,2,1,2,2.0,14418.77,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1620,1,1,1,1.0,22229.09,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1621,2,1,2,2.0,10989.02,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1622,3,2,4,4.0,41634.759999999995,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1623,3,1,3,3.0,41574.07,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1624,2,1,2,1.0,8421.74,0.0,0.0,1.0,3605.24,100.0,0,25.0,Medium
1625,1,1,1,1.0,7416.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1626,2,1,2,2.0,18373.65,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1627,4,1,4,4.0,71883.29999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1628,1,1,1,1.0,18797.44,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1629,1,1,1,1.0,22194.91,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1630,3,1,3,3.0,17605.92,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1631,2,1,2,2.0,39990.3,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1632,2,1,2,2.0,8644.2,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1633,3,1,3,3.0,44522.93,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1634,2,1,2,1.0,4006.23,0.0,0.0,1.0,4335.54,100.0,0,25.0,Medium
1635,2,1,2,1.0,18694.32,0.0,0.0,1.0,3491.72,100.0,0,25.0,Medium
1636,7,1,7,6.0,68490.07,0.0,0.0,1.0,967.0,16.666666666666664,0,35.0,Medium
1637,4,1,4,4.0,64811.119999999995,2.0,50.0,0.0,0.0,0.0,0,10.0,Low
1638,2,1,2,2.0,34312.479999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1639,3,1,3,3.0,30498.690000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1640,17,8,24,23.0,300080.01,2.0,8.695652173913043,1.0,3936.04,4.3478260869565215,0,20.0,Low
1641,5,1,5,5.0,83540.7,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1642,11,6,16,15.0,190165.67,3.0,20.0,1.0,1477.28,6.666666666666667,0,50.0,High
1643,4,1,4,4.0,39201.29,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1644,1,1,1,1.0,23573.31,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1645,1,1,1,0.0,0.0,0.0,0.0,1.0,3369.42,0.0,0,5.0,Low
1646,2,1,2,2.0,27041.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1647,4,2,5,4.0,35734.77,2.0,50.0,1.0,459.43,25.0,0,35.0,Medium
1648,3,1,3,3.0,49303.7,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1649,2,1,2,0.0,0.0,0.0,0.0,2.0,9698.38,0.0,0,10.0,Low
1650,5,2,6,6.0,67167.15,1.0,16.666666666666664,0.0,0.0,0.0,0,10.0,Low
1651,2,1,2,2.0,25718.13,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1652,8,3,10,9.0,96721.48,0.0,0.0,1.0,751.0,11.11111111111111,0,40.0,Medium
1653,3,1,3,3.0,10630.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1654,3,1,3,3.0,37043.42,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1655,2,1,2,2.0,31200.9,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1656,1,1,1,1.0,10384.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1657,2,1,2,2.0,32749.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1658,10,3,12,12.0,124942.49,1.0,8.333333333333332,0.0,0.0,0.0,0,15.0,Low
1659,5,1,5,4.0,43551.31,1.0,25.0,1.0,4839.05,25.0,0,45.0,Medium
1660,3,1,3,3.0,23150.72,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1661,12,5,16,16.0,220188.08,4.0,25.0,0.0,0.0,0.0,0,25.0,Medium
1662,2,1,2,2.0,34033.82,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1663,2,1,2,2.0,33502.12,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1664,1,1,1,1.0,4524.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1665,6,1,6,5.0,82647.45,0.0,0.0,1.0,1404.87,20.0,0,35.0,Medium
1666,6,2,7,6.0,71357.29000000001,1.0,16.666666666666664,1.0,2786.25,16.666666666666664,0,35.0,Medium
1667,2,1,2,2.0,5709.9,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1668,3,1,3,3.0,32293.260000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1669,4,1,4,4.0,70094.53,2.0,50.0,0.0,0.0,0.0,0,10.0,Low
1670,1,1,1,1.0,24934.55,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1671,2,1,2,2.0,21347.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1672,7,1,7,7.0,79678.3,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1673,1,1,1,1.0,6232.73,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1674,1,1,1,1.0,568.0,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
1675,3,1,3,3.0,35873.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1676,4,1,4,4.0,68884.54000000001,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1677,2,1,2,2.0,22107.46,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1678,2,1,2,2.0,25970.32,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1679,4,1,4,4.0,42337.54,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1680,1,1,1,1.0,15510.77,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1681,3,1,3,3.0,30565.640000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1682,3,1,3,3.0,35932.07,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1683,3,1,3,3.0,45707.37,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1684,2,1,2,2.0,22486.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1685,5,3,7,6.0,72116.59999999999,1.0,16.666666666666664,1.0,1222.0,16.666666666666664,0,40.0,Medium
1686,1,1,1,1.0,7609.32,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1687,2,1,2,2.0,16468.77,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1688,2,1,2,2.0,30933.88,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1689,10,3,12,11.0,140764.3,2.0,18.181818181818183,1.0,3625.88,9.090909090909092,0,40.0,Medium
1690,11,3,13,10.0,137472.96,1.0,10.0,3.0,12863.64,30.0,0,50.0,High
1691,11,3,13,13.0,152018.33,3.0,23.076923076923077,0.0,0.0,0.0,0,25.0,Medium
1692,1,1,1,1.0,15333.13,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
1693,3,1,3,3.0,49246.44,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1694,3,1,3,3.0,38029.02,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1695,4,1,4,4.0,58852.42,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1696,5,1,5,5.0,79148.16,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1697,4,1,4,4.0,38730.6,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1698,3,1,3,3.0,22774.69,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1699,4,2,5,4.0,52259.82,0.0,0.0,1.0,5331.95,25.0,0,25.0,Medium
1700,1,1,1,1.0,18639.0,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
1701,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5.0,Low
1702,3,1,3,2.0,28156.120000000003,0.0,0.0,1.0,668.0,50.0,0,25.0,Medium
1703,2,1,2,2.0,13684.16,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1704,4,1,4,4.0,55502.009999999995,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1705,4,1,4,4.0,32959.08,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1706,2,1,2,2.0,24836.35,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1707,3,1,3,3.0,33084.53,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1708,5,1,5,5.0,70896.29000000001,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1709,6,2,7,7.0,77961.67,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1710,1,1,1,1.0,13492.19,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1711,3,1,3,2.0,21144.870000000003,0.0,0.0,1.0,2999.94,50.0,0,25.0,Medium
1712,4,2,5,4.0,38622.51,0.0,0.0,1.0,2052.97,25.0,0,25.0,Medium
1713,4,1,4,4.0,55056.65,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1714,6,3,8,7.0,57991.659999999996,1.0,14.285714285714285,1.0,1528.27,14.285714285714285,0,40.0,Medium
1715,9,4,12,11.0,108029.77,2.0,18.181818181818183,1.0,2423.45,9.090909090909092,0,40.0,Medium
1716,3,1,3,3.0,25549.05,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1717,1,1,1,1.0,19750.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1718,2,1,2,2.0,7959.91,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1719,1,1,1,1.0,7061.85,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1720,1,1,1,1.0,19969.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1721,2,1,2,2.0,43853.14,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1722,3,3,5,3.0,23306.33,1.0,33.33333333333333,2.0,11731.46,66.66666666666666,0,45.0,Medium
1723,1,1,1,1.0,15505.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1724,2,1,2,2.0,25327.61,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
1725,5,1,5,5.0,50918.52,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1726,3,1,3,3.0,31582.230000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1727,1,1,1,1.0,3064.63,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1728,8,3,10,9.0,126225.88,1.0,11.11111111111111,1.0,1890.0,11.11111111111111,0,40.0,Medium
1729,4,2,5,2.0,37980.47,0.0,0.0,3.0,7663.62,150.0,0,35.0,Medium
1730,2,1,2,2.0,13375.6,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1731,3,2,4,4.0,26240.09,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1732,1,1,1,1.0,24311.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1733,10,6,15,14.0,146567.14,0.0,0.0,1.0,2691.36,7.142857142857142,0,40.0,Medium
1734,4,1,4,4.0,30960.63,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1735,3,1,3,3.0,39073.68,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1736,8,4,11,10.0,100110.34,1.0,10.0,1.0,1855.84,10.0,0,40.0,Medium
1737,3,1,3,3.0,32043.33,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1738,10,4,13,13.0,145909.91,2.0,15.384615384615385,0.0,0.0,0.0,0,15.0,Low
1739,5,1,5,4.0,65957.58,1.0,25.0,1.0,2512.35,25.0,0,45.0,Medium
1740,4,1,4,4.0,58516.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1741,3,1,3,3.0,38257.770000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1742,2,1,2,2.0,18926.78,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1743,2,1,2,2.0,1695.58,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1744,7,3,9,9.0,90639.22,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
1745,1,1,1,0.0,0.0,0.0,0.0,1.0,1570.15,0.0,0,5.0,Low
1746,1,1,1,1.0,10041.94,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1747,6,2,7,6.0,85069.61,1.0,16.666666666666664,1.0,6490.82,16.666666666666664,0,35.0,Medium
1748,2,2,3,3.0,23327.58,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1749,2,1,2,2.0,31212.25,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1750,3,1,3,3.0,22065.15,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
1751,4,1,4,4.0,35095.8,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1752,2,1,2,1.0,1671.6,0.0,0.0,1.0,653.0,100.0,0,25.0,Medium
1753,3,1,3,3.0,41709.34,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1754,5,1,5,5.0,69396.56,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
1755,4,2,5,5.0,58769.1,3.0,60.0,0.0,0.0,0.0,0,10.0,Low
1756,2,1,2,2.0,35344.6,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1757,4,1,4,4.0,29168.93,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1758,2,1,2,2.0,38750.41,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1759,1,1,1,1.0,10245.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1760,1,1,1,1.0,13945.48,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1761,4,1,4,4.0,35012.93,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1762,4,1,4,4.0,54602.27,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1763,3,1,3,3.0,43568.520000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1764,5,1,5,4.0,54805.99,1.0,25.0,1.0,743.0,25.0,0,45.0,Medium
1765,2,1,2,2.0,23184.92,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1766,5,1,5,4.0,57378.81,0.0,0.0,1.0,7882.54,25.0,0,35.0,Medium
1767,3,1,3,3.0,39155.53,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1768,4,1,4,4.0,69190.35,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1769,4,1,4,4.0,44126.69,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1770,3,1,3,3.0,41815.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1771,9,2,10,9.0,136281.95,0.0,0.0,1.0,6769.33,11.11111111111111,0,35.0,Medium
1772,3,1,3,2.0,14857.2,0.0,0.0,1.0,1274.95,50.0,0,25.0,Medium
1773,2,1,2,2.0,9232.439999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
1774,9,3,11,11.0,129299.62,1.0,9.090909090909092,0.0,0.0,0.0,0,15.0,Low
1775,4,2,5,4.0,35867.63,0.0,0.0,1.0,305.0,25.0,0,25.0,Medium
1776,3,2,4,4.0,67445.33,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
1777,2,1,2,1.0,9455.92,0.0,0.0,1.0,4124.85,100.0,0,25.0,Medium
1778,4,4,7,6.0,67920.06,0.0,0.0,1.0,2150.0,16.666666666666664,0,30.0,Medium
1779,1,1,1,1.0,4796.12,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
